Rosa,1
Lysegrøn,2
Brun,3
Mørkegul,4
Lilla,5
Lysegul,6
Violet,7
Mørkegrøn,8
Abrikosfarvet,9
Bronzefarvet,10
Karmin,11
Karmesin,12
Rosenrød,13
Turkisblå,14
Skarlagen,15
Kobberfarvet,16
Gul,17
Khaki,18
Beige,19
Nøgen,20
Indigo,21
Olivengrøn,22
Laksefarvet,23
Himmelblå,24
Ultramarin,25
Chokoladefarvet,26
Magenta,27
Kongeblå,28
Cyan,29
Guld,30
Pink,31
Kobber,32
Sølv,33
Grøn,34
Bordeaux,35
Orange,36
Blå,37
Sort,38
Hvid,39
Rød,40
